,Dataset,row,col,T2,T3,F1,N3,C1_clf,E3,E5,Model,Precision,Recall,Fbeta,Accuracy,complexity,Duration
104,analcatdata_cyyoung9302,92,17,0.1847826086956521,0.1195652173913043,0.6730350171506911,0.2065217391304347,0.7347813522127804,0.3593331524561045,0.4123926071369292,naive_bayes,0.6245629370629371,0.677927927927928,0.6140103154381313,0.7065217391304348,68.0,0.06832385998146207
105,analcatdata_fraud,42,18,0.4285714285714285,0.3333333333333333,0.7135037376416685,0.3571428571428571,0.8926230133850988,0.4591479170272447,0.6277174032044079,decision_tree,0.502859477124183,0.5,0.4900252525252525,0.5952380952380952,9.0,0.0548398821961646
106,analcatdata_fraud,42,18,0.4285714285714285,0.3333333333333333,0.7135037376416685,0.3571428571428571,0.8926230133850988,0.4591479170272447,0.6277174032044079,ebm,0.5435160427807486,0.5166666666666666,0.5058823529411764,0.6190476190476191,75.5,6.472977175432093
107,analcatdata_fraud,42,18,0.4285714285714285,0.3333333333333333,0.7135037376416685,0.3571428571428571,0.8926230133850988,0.4591479170272447,0.6277174032044079,gosdt,0.4608455882352941,0.4666666666666665,0.4603739002932551,0.5714285714285714,13.0,1.2227103102440928
108,analcatdata_fraud,42,18,0.4285714285714285,0.3333333333333333,0.7135037376416685,0.3571428571428571,0.8926230133850988,0.4591479170272447,0.6277174032044079,igann,0.5360576923076923,0.5333333333333333,0.5337943480323903,0.5952380952380952,0.0,111.5470416242001
109,analcatdata_fraud,42,18,0.4285714285714285,0.3333333333333333,0.7135037376416685,0.3571428571428571,0.8926230133850988,0.4591479170272447,0.6277174032044079,knn,0.4349415204678362,0.475,0.4437017231134878,0.6428571428571428,0.0,0.03458982589198094
110,analcatdata_fraud,42,18,0.4285714285714285,0.3333333333333333,0.7135037376416685,0.3571428571428571,0.8926230133850988,0.4591479170272447,0.6277174032044079,logistic_regression,0.4958333333333332,0.4666666666666667,0.4166666666666666,0.6428571428571428,0.0,0.8350863783967262
111,analcatdata_fraud,42,18,0.4285714285714285,0.3333333333333333,0.7135037376416685,0.3571428571428571,0.8926230133850988,0.4591479170272447,0.6277174032044079,naive_bayes,0.5401223776223776,0.55,0.5302197802197802,0.5714285714285714,72.0,0.054654654334573186
112,analcatdata_japansolvent,52,9,0.173076923076923,0.0576923076923076,0.6305945094460865,0.2307692307692307,0.9989326546260582,0.3531907054055728,0.4045475455190718,decision_tree,0.7033834586466166,0.730952380952381,0.6986215538847118,0.7307692307692308,4.0,0.13220780971003512
113,analcatdata_japansolvent,52,9,0.173076923076923,0.0576923076923076,0.6305945094460865,0.2307692307692307,0.9989326546260582,0.3531907054055728,0.4045475455190718,ebm,0.5675386382623224,0.5765664160401003,0.438415407680775,0.4423076923076923,244.0,5.080564204384299
114,analcatdata_japansolvent,52,9,0.173076923076923,0.0576923076923076,0.6305945094460865,0.2307692307692307,0.9989326546260582,0.3531907054055728,0.4045475455190718,gosdt,0.6179029304029304,0.580952380952381,0.3779904306220095,0.423076923076923,2.0,2.652740621099285
115,analcatdata_japansolvent,52,9,0.173076923076923,0.0576923076923076,0.6305945094460865,0.2307692307692307,0.9989326546260582,0.3531907054055728,0.4045475455190718,igann,0.625,0.6360902255639098,0.4900290151903054,0.5,0.0,88.63526275578667
116,analcatdata_japansolvent,52,9,0.173076923076923,0.0576923076923076,0.6305945094460865,0.2307692307692307,0.9989326546260582,0.3531907054055728,0.4045475455190718,knn,0.6178728070175439,0.6397243107769424,0.4787962962962963,0.4807692307692307,0.0,0.10334594343222823
117,analcatdata_japansolvent,52,9,0.173076923076923,0.0576923076923076,0.6305945094460865,0.2307692307692307,0.9989326546260582,0.3531907054055728,0.4045475455190718,logistic_regression,0.6569444444444444,0.6741854636591479,0.4962563162863012,0.5,0.0,1.3974578731200273
118,analcatdata_japansolvent,52,9,0.173076923076923,0.0576923076923076,0.6305945094460865,0.2307692307692307,0.9989326546260582,0.3531907054055728,0.4045475455190718,naive_bayes,0.6873161764705882,0.743421052631579,0.6332142857142857,0.6538461538461539,36.0,0.06371407181608911
119,analcatdata_lawsuit,264,4,0.0151515151515151,0.0151515151515151,0.7566578527778152,0.0492424242424242,0.3732315518923251,0.0765246528378741,0.0926988960352458,decision_tree,0.8534976005906239,0.7479674796747968,0.8060390699454697,0.9507575757575758,6.0,0.05193721313102573
120,analcatdata_lawsuit,264,4,0.0151515151515151,0.0151515151515151,0.7566578527778152,0.0492424242424242,0.3732315518923251,0.0765246528378741,0.0926988960352458,ebm,0.8529094973580815,0.9044715447154472,0.8561455662032663,0.9621212121212122,220.0,3.2300468449499093
121,analcatdata_lawsuit,264,4,0.0151515151515151,0.0151515151515151,0.7566578527778152,0.0492424242424242,0.3732315518923251,0.0765246528378741,0.0926988960352458,gosdt,0.859504132231405,0.9322493224932248,0.8575482256896438,0.9659090909090908,5.0,1.138947472852819
122,analcatdata_lawsuit,264,4,0.0151515151515151,0.0151515151515151,0.7566578527778152,0.0492424242424242,0.3732315518923251,0.0765246528378741,0.0926988960352458,igann,0.8949248583394925,0.962059620596206,0.9134162715934736,0.9772727272727272,0.0,37.747172636144306
123,analcatdata_lawsuit,264,4,0.0151515151515151,0.0151515151515151,0.7566578527778152,0.0492424242424242,0.3732315518923251,0.0765246528378741,0.0926988960352458,knn,0.8523532522474881,0.8272357723577235,0.8505183449898177,0.9621212121212122,0.0,0.03909111724180332
124,analcatdata_lawsuit,264,4,0.0151515151515151,0.0151515151515151,0.7566578527778152,0.0492424242424242,0.3732315518923251,0.0765246528378741,0.0926988960352458,logistic_regression,0.8959016393442623,0.9600271002710028,0.915531971898071,0.9772727272727272,0.0,1.6854859450284172
125,analcatdata_lawsuit,264,4,0.0151515151515151,0.0151515151515151,0.7566578527778152,0.0492424242424242,0.3732315518923251,0.0765246528378741,0.0926988960352458,naive_bayes,0.8507265860060175,0.785230352303523,0.7974262485481998,0.9545454545454546,16.0,0.051329397687724994
126,appendicitis,106,7,0.0660377358490566,0.0283018867924528,0.753633604933858,0.2075471698113207,0.7181384220154764,0.3032108886028974,0.314238207359216,decision_tree,0.7878787878787878,0.7651162790697674,0.742175398708974,0.839622641509434,6.0,0.1058359753851797
127,appendicitis,106,7,0.0660377358490566,0.0283018867924528,0.753633604933858,0.2075471698113207,0.7181384220154764,0.3032108886028974,0.314238207359216,ebm,0.8892361111111111,0.7633720930232558,0.802551615051615,0.8962264150943396,369.0,5.81159501917222
128,appendicitis,106,7,0.0660377358490566,0.0283018867924528,0.753633604933858,0.2075471698113207,0.7181384220154764,0.3032108886028974,0.314238207359216,gosdt,0.8089556550628341,0.7709302325581395,0.7874010064345818,0.8773584905660378,3.0,4.119322250871098
129,appendicitis,106,7,0.0660377358490566,0.0283018867924528,0.753633604933858,0.2075471698113207,0.7181384220154764,0.3032108886028974,0.314238207359216,igann,0.7410263347763347,0.7017441860465116,0.7302641802641803,0.839622641509434,0.0,37.71744146534041
130,appendicitis,106,7,0.0660377358490566,0.0283018867924528,0.753633604933858,0.2075471698113207,0.7181384220154764,0.3032108886028974,0.314238207359216,knn,0.809343853820598,0.6825581395348836,0.7168803418803419,0.8584905660377359,0.0,0.06660363019681444
131,appendicitis,106,7,0.0660377358490566,0.0283018867924528,0.753633604933858,0.2075471698113207,0.7181384220154764,0.3032108886028974,0.314238207359216,logistic_regression,0.8263081395348837,0.7133720930232558,0.7536858974358973,0.8773584905660378,0.0,1.9778254686617385
132,appendicitis,106,7,0.0660377358490566,0.0283018867924528,0.753633604933858,0.2075471698113207,0.7181384220154764,0.3032108886028974,0.314238207359216,naive_bayes,0.8014975334742777,0.8151162790697675,0.7953379338482534,0.8773584905660378,28.0,0.060211602379294
133,backache,180,51,0.2833333333333333,0.1666666666666666,0.9039895552195518,0.1888888888888888,0.5813214987637028,0.2346756020361473,0.2720432498435895,decision_tree,0.586078811369509,0.5176282051282051,0.5160375688434304,0.8388888888888889,14.0,0.08906781673431396
134,backache,180,51,0.2833333333333333,0.1666666666666666,0.9039895552195518,0.1888888888888888,0.5813214987637028,0.2346756020361473,0.2720432498435895,ebm,0.7471899224806201,0.5112179487179487,0.492051393728223,0.8611111111111112,593.5,24.663470576791198
135,backache,180,51,0.2833333333333333,0.1666666666666666,0.9039895552195518,0.1888888888888888,0.5813214987637028,0.2346756020361473,0.2720432498435895,gosdt,0.734313725490196,0.5,0.4642857142857143,0.8500000000000001,4.0,7.342806979721668
136,backache,180,51,0.2833333333333333,0.1666666666666666,0.9039895552195518,0.1888888888888888,0.5813214987637028,0.2346756020361473,0.2720432498435895,igann,0.4883964719491035,0.4887820512820512,0.4883241758241757,0.7555555555555555,0.0,113.07593437269622
137,backache,180,51,0.2833333333333333,0.1666666666666666,0.9039895552195518,0.1888888888888888,0.5813214987637028,0.2346756020361473,0.2720432498435895,knn,0.6454741379310345,0.532051282051282,0.5312783601940229,0.8611111111111112,0.0,1.2584669379627003
138,backache,180,51,0.2833333333333333,0.1666666666666666,0.9039895552195518,0.1888888888888888,0.5813214987637028,0.2346756020361473,0.2720432498435895,logistic_regression,0.5022058823529412,0.5400641025641025,0.5148892182059359,0.7944444444444445,0.0,1.6192162644629384
139,backache,180,51,0.2833333333333333,0.1666666666666666,0.9039895552195518,0.1888888888888888,0.5813214987637028,0.2346756020361473,0.2720432498435895,naive_bayes,0.556923076923077,0.5721153846153846,0.5586166174401468,0.7444444444444445,204.0,0.048763550964056275
140,banana,5300,2,0.000377358490566,0.000377358490566,0.9952677743528622,0.1273584905660377,0.992274432717632,0.1827928499863181,0.2246252780861434,decision_tree,0.8117464749545875,0.794159964902099,0.7977335695621519,0.8043396226415094,13.0,0.20686676221735337
141,banana,5300,2,0.000377358490566,0.000377358490566,0.9952677743528622,0.1273584905660377,0.992274432717632,0.1827928499863181,0.2246252780861434,ebm,0.8702879510826314,0.8600937556135915,0.8627436941267939,0.8658490566037735,2086.0,6.885741021118912
142,banana,5300,2,0.000377358490566,0.000377358490566,0.9952677743528622,0.1273584905660377,0.992274432717632,0.1827928499863181,0.2246252780861434,gosdt,0.8524982211118846,0.8444157143712547,0.8472696402653144,0.8503773584905661,13.0,103.01408087038526
143,banana,5300,2,0.000377358490566,0.000377358490566,0.9952677743528622,0.1273584905660377,0.992274432717632,0.1827928499863181,0.2246252780861434,igann,0.7360335253629522,0.7236071959909169,0.7255505146141933,0.7341509433962263,0.0,135.11738430986216
144,banana,5300,2,0.000377358490566,0.000377358490566,0.9952677743528622,0.1273584905660377,0.992274432717632,0.1827928499863181,0.2246252780861434,knn,0.8993316660869335,0.891726487400222,0.8944154867044356,0.8964150943396226,0.0,0.45031735242581833
145,banana,5300,2,0.000377358490566,0.000377358490566,0.9952677743528622,0.1273584905660377,0.992274432717632,0.1827928499863181,0.2246252780861434,logistic_regression,0.49955575043756,0.4983758008723808,0.4305550819957096,0.5345283018867923,0.0,0.3201168074327357
146,banana,5300,2,0.000377358490566,0.000377358490566,0.9952677743528622,0.1273584905660377,0.992274432717632,0.1827928499863181,0.2246252780861434,naive_bayes,0.6088882856151685,0.5760379674538361,0.5538507977234512,0.6037735849056605,8.0,0.09245644597446218
147,breast_cancer,286,25,0.0874125874125874,0.0489510489510489,0.8908313533984434,0.2972027972027972,0.8778446951746506,0.4784128645948213,0.6198578908587176,decision_tree,0.6655873274100029,0.5704856199905705,0.5604522143690059,0.7272727272727273,22.0,0.0819623213188321
148,breast_cancer,286,25,0.0874125874125874,0.0489510489510489,0.8908313533984434,0.2972027972027972,0.8778446951746506,0.4784128645948213,0.6198578908587176,ebm,0.6290674099205341,0.574964639321075,0.5702391708076093,0.7097902097902098,109.5,10.551164867831211
149,breast_cancer,286,25,0.0874125874125874,0.0489510489510489,0.8908313533984434,0.2972027972027972,0.8778446951746506,0.4784128645948213,0.6198578908587176,gosdt,0.7874248045261825,0.5208628005657708,0.4672641479806544,0.7062937062937062,3.0,7.847830421784344
150,breast_cancer,286,25,0.0874125874125874,0.0489510489510489,0.8908313533984434,0.2972027972027972,0.8778446951746506,0.4784128645948213,0.6198578908587176,igann,0.6506665350645,0.6003064592173504,0.605730374464769,0.7202797202797203,0.0,102.38218470180736
151,breast_cancer,286,25,0.0874125874125874,0.0489510489510489,0.8908313533984434,0.2972027972027972,0.8778446951746506,0.4784128645948213,0.6198578908587176,knn,0.6308390159342425,0.5794436586515794,0.5778735632183908,0.7097902097902098,0.0,1.4309775385202146
152,breast_cancer,286,25,0.0874125874125874,0.0489510489510489,0.8908313533984434,0.2972027972027972,0.8778446951746506,0.4784128645948213,0.6198578908587176,logistic_regression,0.6597386739200375,0.5923503064592174,0.5951813647664057,0.7237762237762237,0.0,2.6008634240019557
153,breast_cancer,286,25,0.0874125874125874,0.0489510489510489,0.8908313533984434,0.2972027972027972,0.8778446951746506,0.4784128645948213,0.6198578908587176,naive_bayes,0.6370578526410638,0.6296558227251297,0.632668346253536,0.7027972027972028,100.0,0.08148376146952312
154,breast_cancer_wisconsin_diagnostic,569,30,0.0527240773286467,0.0175746924428822,0.3702529764385416,0.0527240773286467,0.95263512240186,0.0823077109609472,0.1068856516647457,decision_tree,0.9130423252842976,0.9164804469273744,0.9152698916234216,0.920774647887324,13.0,0.1062178752001594
155,breast_cancer_wisconsin_diagnostic,569,30,0.0527240773286467,0.0175746924428822,0.3702529764385416,0.0527240773286467,0.95263512240186,0.0823077109609472,0.1068856516647457,ebm,0.966241355930296,0.9573024740622508,0.9618185196109048,0.9647887323943662,8188.5,23.653948685702154
156,breast_cancer_wisconsin_diagnostic,569,30,0.0527240773286467,0.0175746924428822,0.3702529764385416,0.0527240773286467,0.95263512240186,0.0823077109609472,0.1068856516647457,gosdt,0.932052636328567,0.9276536312849162,0.9297606299751608,0.9348591549295776,5.0,7.25181532607359
157,breast_cancer_wisconsin_diagnostic,569,30,0.0527240773286467,0.0175746924428822,0.3702529764385416,0.0527240773286467,0.95263512240186,0.0823077109609472,0.1068856516647457,igann,0.9644316197727338,0.952540569300346,0.957928563673002,0.9612676056338028,0.0,118.08885266734104
158,breast_cancer_wisconsin_diagnostic,569,30,0.0527240773286467,0.0175746924428822,0.3702529764385416,0.0527240773286467,0.95263512240186,0.0823077109609472,0.1068856516647457,knn,0.9483998144712432,0.9245411013567436,0.9323800540277224,0.9383802816901408,0.0,1.0936168362112606
159,breast_cancer_wisconsin_diagnostic,569,30,0.0527240773286467,0.0175746924428822,0.3702529764385416,0.0527240773286467,0.95263512240186,0.0823077109609472,0.1068856516647457,logistic_regression,0.977534720181779,0.9662543229582335,0.9713327773171172,0.9735915492957748,0.0,1.8395413253821575
160,breast_cancer_wisconsin_diagnostic,569,30,0.0527240773286467,0.0175746924428822,0.3702529764385416,0.0527240773286467,0.95263512240186,0.0823077109609472,0.1068856516647457,naive_bayes,0.9330248955248956,0.912636339451982,0.9224143933350756,0.9295774647887324,120.0,0.041254831295387415
161,breast_cancer_wisconsin_original,683,80,0.1171303074670571,0.0819912152269399,0.5343834887218633,0.1405563689604685,0.9340026588217948,0.1492398793265714,0.1822484285578027,decision_tree,0.930099046128236,0.8880498145204028,0.9038104173561128,0.9164222873900292,36.0,0.007891577832839069
162,breast_cancer_wisconsin_original,683,80,0.1171303074670571,0.0819912152269399,0.5343834887218633,0.1405563689604685,0.9340026588217948,0.1492398793265714,0.1822484285578027,ebm,0.96052077923932,0.9541505791505792,0.9559492101219274,0.9604105571847508,320.0,5.673334474657096
163,breast_cancer_wisconsin_original,683,80,0.1171303074670571,0.0819912152269399,0.5343834887218633,0.1405563689604685,0.9340026588217948,0.1492398793265714,0.1822484285578027,gosdt,0.9214860355981962,0.880772579301991,0.8905376248747512,0.906158357771261,9.0,7.661048802674985
164,breast_cancer_wisconsin_original,683,80,0.1171303074670571,0.0819912152269399,0.5343834887218633,0.1405563689604685,0.9340026588217948,0.1492398793265714,0.1822484285578027,igann,0.9425762065480296,0.9245874025285792,0.9325541443570998,0.939882697947214,0.0,1.9799637654248408
165,breast_cancer_wisconsin_original,683,80,0.1171303074670571,0.0819912152269399,0.5343834887218633,0.1405563689604685,0.9340026588217948,0.1492398793265714,0.1822484285578027,knn,0.8719945832040541,0.7078317813611931,0.7256455924202296,0.7947214076246334,0.0,0.009808575405794032
166,breast_cancer_wisconsin_original,683,80,0.1171303074670571,0.0819912152269399,0.5343834887218633,0.1405563689604685,0.9340026588217948,0.1492398793265714,0.1822484285578027,logistic_regression,0.958163371092686,0.950100310394428,0.954621890491893,0.9589442815249268,0.0,0.007345094400293687
167,breast_cancer_wisconsin_original,683,80,0.1171303074670571,0.0819912152269399,0.5343834887218633,0.1405563689604685,0.9340026588217948,0.1492398793265714,0.1822484285578027,naive_bayes,0.9609496527777778,0.965478083125142,0.964591485137676,0.967741935483871,320.0,0.0047036152259976255
168,bupa,345,5,0.0144927536231884,0.0144927536231884,0.9513605793950364,0.4869565217391304,0.99970301655871,0.665431763807601,0.7851829021365733,decision_tree,0.5230678147372098,0.5214522912031097,0.4298622851507467,0.438953488372093,15.0,0.054548455219642786
169,bupa,345,5,0.0144927536231884,0.0144927536231884,0.9513605793950364,0.4869565217391304,0.99970301655871,0.665431763807601,0.7851829021365733,ebm,0.562803488854779,0.518782997157168,0.3792657125990459,0.4127906976744185,307.5,7.030534007970025
170,bupa,345,5,0.0144927536231884,0.0144927536231884,0.9513605793950364,0.4869565217391304,0.99970301655871,0.665431763807601,0.7851829021365733,gosdt,0.5383477618510798,0.5123527819141735,0.4280068853683737,0.438953488372093,5.0,66.87081290226357
171,bupa,345,5,0.0144927536231884,0.0144927536231884,0.9513605793950364,0.4869565217391304,0.99970301655871,0.665431763807601,0.7851829021365733,igann,0.5921152471788176,0.5580005919468076,0.4521827172019727,0.4680232558139534,0.0,40.669884819610445
172,bupa,345,5,0.0144927536231884,0.0144927536231884,0.9513605793950364,0.4869565217391304,0.99970301655871,0.665431763807601,0.7851829021365733,knn,0.5902239885529192,0.5516122982258027,0.4690579945195947,0.4767441860465116,0.0,0.04664757906221876
173,bupa,345,5,0.0144927536231884,0.0144927536231884,0.9513605793950364,0.4869565217391304,0.99970301655871,0.665431763807601,0.7851829021365733,logistic_regression,0.6040006519849319,0.5580005919468076,0.4521827172019727,0.4680232558139534,0.0,0.8703407306297153
174,bupa,345,5,0.0144927536231884,0.0144927536231884,0.9513605793950364,0.4869565217391304,0.99970301655871,0.665431763807601,0.7851829021365733,naive_bayes,0.600509414743599,0.5711457421784278,0.4703795527753935,0.4912790697674418,20.0,0.06490188953923244
175,chess,3196,37,0.0115769712140175,0.0075093867334167,0.7954392181726581,0.0897997496871088,0.998575538655458,0.2387684099184232,0.3303162765824022,decision_tree,0.8712351981604614,0.9301133411097324,0.8911547613248336,0.9095744680851064,29.0,0.14309843614989637
176,chess,3196,37,0.0115769712140175,0.0075093867334167,0.7954392181726581,0.0897997496871088,0.998575538655458,0.2387684099184232,0.3303162765824022,ebm,0.8985924104625075,0.9512003647906352,0.9193609368656488,0.933354192740926,159.0,13.717363731533874
177,chess,3196,37,0.0115769712140175,0.0075093867334167,0.7954392181726581,0.0897997496871088,0.998575538655458,0.2387684099184232,0.3303162765824022,gosdt,0.8855385279631648,0.9387108191241824,0.9059327142652234,0.9233416770963704,9.0,25.587013950534896
178,chess,3196,37,0.0115769712140175,0.0075093867334167,0.7954392181726581,0.0897997496871088,0.998575538655458,0.2387684099184232,0.3303162765824022,igann,0.9074886000153168,0.9544680875520272,0.9269515128195072,0.9424280350438048,0.0,110.59386121525483
179,chess,3196,37,0.0115769712140175,0.0075093867334167,0.7954392181726581,0.0897997496871088,0.998575538655458,0.2387684099184232,0.3303162765824022,knn,0.7928415860158257,0.8727640185067546,0.7989401362914605,0.8188360450563203,0.0,0.630957654878205
180,chess,3196,37,0.0115769712140175,0.0075093867334167,0.7954392181726581,0.0897997496871088,0.998575538655458,0.2387684099184232,0.3303162765824022,logistic_regression,0.9088746625956264,0.9550695310163416,0.9281149587808368,0.9433667083854818,0.0,38.58872995423335
181,chess,3196,37,0.0115769712140175,0.0075093867334167,0.7954392181726581,0.0897997496871088,0.998575538655458,0.2387684099184232,0.3303162765824022,naive_bayes,0.7076845834789594,0.7682245998206132,0.6647942479627007,0.6777221526908636,148.0,0.07170754320481244
182,churn,5000,29,0.0058,0.0028,0.9328554546075408,0.1498,0.5878935751446988,0.1972499451549043,0.2557437388017003,decision_tree,0.8448060976186661,0.804258132106068,0.8296778846107682,0.9226,40.0,0.30215779472799864
183,churn,5000,29,0.0058,0.0028,0.9328554546075408,0.1498,0.5878935751446988,0.1972499451549043,0.2557437388017003,ebm,0.8208316036703284,0.6952711537674943,0.7372105789498233,0.8974,8193.0,20.595541051789823
184,churn,5000,29,0.0058,0.0028,0.9328554546075408,0.1498,0.5878935751446988,0.1972499451549043,0.2557437388017003,gosdt,0.7813206805562609,0.5827239669028923,0.606041250009387,0.8718,4.0,115.76567572004654
185,churn,5000,29,0.0058,0.0028,0.9328554546075408,0.1498,0.5878935751446988,0.1972499451549043,0.2557437388017003,igann,0.7661368821533951,0.6958899762630774,0.722114195789731,0.8824,0.0,108.8195541863348
186,churn,5000,29,0.0058,0.0028,0.9328554546075408,0.1498,0.5878935751446988,0.1972499451549043,0.2557437388017003,knn,0.7960507222014621,0.5952389591643126,0.6240898217117644,0.8766,0.0,3.195929200041528
187,churn,5000,29,0.0058,0.0028,0.9328554546075408,0.1498,0.5878935751446988,0.1972499451549043,0.2557437388017003,logistic_regression,0.6690064428623701,0.5766099610630024,0.5941477805381488,0.8533999999999999,0.0,42.285522456262626
188,churn,5000,29,0.0058,0.0028,0.9328554546075408,0.1498,0.5878935751446988,0.1972499451549043,0.2557437388017003,naive_bayes,0.7213667179048768,0.6866910941019223,0.7015458001977801,0.866,116.0,0.07815876427818746
189,clean1,476,168,0.3529411764705882,0.0126050420168067,0.2319286570037221,0.1092436974789916,0.9877270579926236,0.2893789393028853,0.4031862654942828,decision_tree,1.0,1.0,1.0,1.0,3.0,0.13790291664647122
190,clean1,476,168,0.3529411764705882,0.0126050420168067,0.2319286570037221,0.1092436974789916,0.9877270579926236,0.2893789393028853,0.4031862654942828,ebm,1.0,1.0,1.0,1.0,18693.5,100.3205668482126
191,clean1,476,168,0.3529411764705882,0.0126050420168067,0.2319286570037221,0.1092436974789916,0.9877270579926236,0.2893789393028853,0.4031862654942828,gosdt,1.0,1.0,1.0,1.0,3.0,2.5938024661120247
192,clean1,476,168,0.3529411764705882,0.0126050420168067,0.2319286570037221,0.1092436974789916,0.9877270579926236,0.2893789393028853,0.4031862654942828,igann,0.9927007299270072,0.9914419273642576,0.9914412665180884,0.9915966386554622,0.0,107.22467441418591
193,clean1,476,168,0.3529411764705882,0.0126050420168067,0.2319286570037221,0.1092436974789916,0.9877270579926236,0.2893789393028853,0.4031862654942828,knn,0.777452554378649,0.7808881697231211,0.7707368050430328,0.7710084033613445,0.0,1.4145808570525225
194,clean1,476,168,0.3529411764705882,0.0126050420168067,0.2319286570037221,0.1092436974789916,0.9877270579926236,0.2893789393028853,0.4031862654942828,logistic_regression,0.9544910934290508,0.9565084501977704,0.955175614577758,0.9558823529411764,0.0,41.07415156270943
195,clean1,476,168,0.3529411764705882,0.0126050420168067,0.2319286570037221,0.1092436974789916,0.9877270579926236,0.2893789393028853,0.4031862654942828,naive_bayes,0.7987800527930371,0.8011866235167207,0.7997493734335839,0.8025210084033614,672.0,0.051758983555962056
196,clean2,6598,168,0.0254622612913003,0.0006062443164595,0.452677337599672,0.0439527129433161,0.6200985590130879,0.1028524736838841,0.1518625698628606,decision_tree,1.0,1.0,1.0,1.0,3.0,0.30712491858239266
197,clean2,6598,168,0.0254622612913003,0.0006062443164595,0.452677337599672,0.0439527129433161,0.6200985590130879,0.1028524736838841,0.1518625698628606,ebm,1.0,1.0,1.0,1.0,46836.5,105.2048217011433
198,clean2,6598,168,0.0254622612913003,0.0006062443164595,0.452677337599672,0.0439527129433161,0.6200985590130879,0.1028524736838841,0.1518625698628606,gosdt,1.0,1.0,1.0,1.0,3.0,25.227124529726364
199,clean2,6598,168,0.0254622612913003,0.0006062443164595,0.452677337599672,0.0439527129433161,0.6200985590130879,0.1028524736838841,0.1518625698628606,igann,1.0,1.0,1.0,1.0,0.0,263.9752773771099
200,clean2,6598,168,0.0254622612913003,0.0006062443164595,0.452677337599672,0.0439527129433161,0.6200985590130879,0.1028524736838841,0.1518625698628606,knn,0.9286953403349,0.9033535802650252,0.9144533075737956,0.9568050924522584,0.0,3.8324372651530254
201,clean2,6598,168,0.0254622612913003,0.0006062443164595,0.452677337599672,0.0439527129433161,0.6200985590130879,0.1028524736838841,0.1518625698628606,logistic_regression,0.99804113049262,0.9996417054819062,0.9988389357223848,0.9993937556835404,0.0,83.79111030756259
202,clean2,6598,168,0.0254622612913003,0.0006062443164595,0.452677337599672,0.0439527129433161,0.6200985590130879,0.1028524736838841,0.1518625698628606,naive_bayes,0.7863644760330697,0.8449327069291902,0.810568416084356,0.890876023037284,672.0,0.14567175098493987
203,coil2000,9822,527,0.0536550600692323,0.0187334555080431,0.97311584024289,0.0981470169008348,0.3261016552819349,0.1367813892508367,0.1820556817857271,decision_tree,0.9701690083486052,0.5,0.4846258788960016,0.9403380166972104,29.0,0.04365622062309116
204,coil2000,9822,527,0.0536550600692323,0.0187334555080431,0.97311584024289,0.0981470169008348,0.3261016552819349,0.1367813892508367,0.1820556817857271,ebm,0.5684517714647417,0.5005284263831837,0.4861556195572215,0.9400325799226228,2121.0,56.66638699933594
205,coil2000,9822,527,0.0536550600692323,0.0187334555080431,0.97311584024289,0.0981470169008348,0.3261016552819349,0.1367813892508367,0.1820556817857271,gosdt,0.9701690083486052,0.5,0.4846258788960016,0.9403380166972104,1.0,4.930486823998245
206,coil2000,9822,527,0.0536550600692323,0.0187334555080431,0.97311584024289,0.0981470169008348,0.3261016552819349,0.1367813892508367,0.1820556817857271,igann,0.5607464660008997,0.5175439406861709,0.5204695870307583,0.9281205457137038,0.0,123.61536561741548
207,coil2000,9822,527,0.0536550600692323,0.0187334555080431,0.97311584024289,0.0981470169008348,0.3261016552819349,0.1367813892508367,0.1820556817857271,knn,0.5474930363522363,0.5153372986252045,0.5173004779644976,0.9287314192628792,0.0,0.1806472002291212
208,coil2000,9822,527,0.0536550600692323,0.0187334555080431,0.97311584024289,0.0981470169008348,0.3261016552819349,0.1367813892508367,0.1820556817857271,logistic_regression,0.5755239843497757,0.5194257668095019,0.5232644226658083,0.9314803502341682,0.0,0.48159466070287377
209,coil2000,9822,527,0.0536550600692323,0.0187334555080431,0.97311584024289,0.0981470169008348,0.3261016552819349,0.1367813892508367,0.1820556817857271,naive_bayes,0.5324203792969887,0.6264832891623076,0.4896091822692084,0.6837711260435757,2108.0,0.03387767894595277
210,congressional_voting_records,435,32,0.0735632183908046,0.0482758620689655,0.2076213181863249,0.0666666666666666,0.9623080486960708,0.0949961207642575,0.1232730902348994,decision_tree,0.929889529458811,0.9473341125696816,0.9356710354544692,0.9377880184331798,11.0,0.07649922838398054
211,congressional_voting_records,435,32,0.0735632183908046,0.0482758620689655,0.2076213181863249,0.0666666666666666,0.9623080486960708,0.0949961207642575,0.1232730902348994,ebm,0.9506752915912248,0.95882035605107,0.9541440888780984,0.9562211981566822,134.0,9.615947085268358
212,congressional_voting_records,435,32,0.0735632183908046,0.0482758620689655,0.2076213181863249,0.0666666666666666,0.9623080486960708,0.0949961207642575,0.1232730902348994,gosdt,0.9368279569892471,0.9529311274950548,0.9426532769556024,0.9447004608294932,3.0,2.9455312911201927
213,congressional_voting_records,435,32,0.0735632183908046,0.0482758620689655,0.2076213181863249,0.0666666666666666,0.9623080486960708,0.0949961207642575,0.1232730902348994,igann,0.9482316534040672,0.9558083078582988,0.9516488413547236,0.9539170506912442,0.0,110.60261896311069
